project_id,state_id,due_date,state_entered_timestamp,state_completed_timestamp,days_to_complete,late,days_late,achieved
107,1,2021-08-03,2021-07-31,2021-08-04,4,True,1,True
107,2,2021-08-10,2021-08-04,2021-08-15,11,True,5,True
107,3,2021-08-14,2021-08-15,2021-08-21,6,True,7,True
107,4,2021-08-25,2021-08-21,,,False,,False
107,5,2021-08-31,,,,False,,False
108,1,2021-07-30,2021-07-29,2021-08-08,10,True,9,True
108,2,2021-08-08,2021-08-08,2021-08-16,8,True,8,True
108,3,2021-08-18,2021-08-16,2021-08-22,6,True,4,True
108,4,2021-08-26,2021-08-22,,,False,,False
108,5,2021-09-01,,,,False,,False
109,1,2021-04-12,2021-04-06,2021-04-09,3,False,,True
109,2,2021-04-16,2021-04-09,2021-04-12,3,False,,True
109,3,2021-04-19,2021-04-12,2021-04-22,10,True,3,True
109,4,2021-04-22,2021-04-22,,,True,124,False
109,5,2021-05-02,,,,True,114,False
110,1,2021-08-29,2021-08-22,,,False,,False
110,2,2021-09-01,,,,False,,False
111,1,2021-06-30,2021-07-02,2021-07-14,12,True,14,True
111,2,2021-07-12,2021-07-14,2021-07-20,6,True,8,True
111,3,2021-07-24,2021-07-20,2021-07-26,6,True,2,True
111,4,2021-07-30,2021-07-26,,,True,25,False
111,5,2021-08-05,,,,True,19,False
112,1,2021-07-28,2021-07-29,2021-08-09,11,True,12,True
112,2,2021-08-08,2021-08-09,2021-08-18,9,True,10,True
112,3,2021-08-19,2021-08-18,,,True,5,False
112,4,2021-08-28,,,,False,,False
113,1,2021-03-30,2021-03-24,2021-03-29,5,False,,True
113,2,2021-04-03,2021-03-29,2021-04-07,9,True,4,True
113,3,2021-04-08,2021-04-07,2021-04-19,12,True,11,True
113,4,2021-04-17,2021-04-19,,,True,129,False
113,5,2021-04-29,,,,True,117,False
114,1,2021-02-01,2021-01-26,2021-02-04,9,True,3,True
114,2,2021-02-05,2021-02-04,2021-02-08,4,True,3,True
114,3,2021-02-14,2021-02-08,2021-02-12,4,False,,True
114,4,2021-02-18,2021-02-12,,,True,187,False
114,5,2021-02-22,,,,True,183,False
115,1,2021-07-28,2021-07-23,2021-07-26,3,False,,True
115,2,2021-08-02,2021-07-26,2021-08-05,10,True,3,True
115,3,2021-08-05,2021-08-05,2021-08-14,9,True,9,True
115,4,2021-08-15,2021-08-14,,,True,9,False
115,5,2021-08-24,,,,True,0,False
116,1,2021-01-18,2021-01-18,2021-01-26,8,True,8,True
116,2,2021-01-28,2021-01-26,2021-02-02,7,True,5,True
116,3,2021-02-05,2021-02-02,2021-02-06,4,True,1,True
116,4,2021-02-12,2021-02-06,,,True,193,False
116,5,2021-02-16,,,,True,189,False
117,1,2021-01-29,2021-01-23,2021-01-31,8,True,2,True
117,2,2021-02-02,2021-01-31,2021-02-03,3,True,1,True
117,3,2021-02-10,2021-02-03,2021-02-11,8,True,1,True
117,4,2021-02-13,2021-02-11,,,True,192,False
117,5,2021-02-21,,,,True,184,False
118,1,2021-02-25,2021-02-18,2021-02-24,6,False,,True
118,2,2021-02-28,2021-02-24,2021-03-04,8,True,4,True
118,3,2021-03-06,2021-03-04,2021-03-08,4,True,2,True
118,4,2021-03-14,2021-03-08,,,True,163,False
118,5,2021-03-18,,,,True,159,False
119,1,2021-08-27,2021-08-22,,,False,,False
119,2,2021-09-01,,,,False,,False
120,1,2021-01-11,2021-01-07,2021-01-11,4,False,,True
120,2,2021-01-17,2021-01-11,2021-01-14,3,False,,True
120,3,2021-01-21,2021-01-14,2021-01-21,7,False,,True
120,4,2021-01-24,2021-01-21,,,True,212,False
120,5,2021-01-31,,,,True,205,False
121,1,2021-07-06,2021-06-29,2021-07-11,12,True,5,True
121,2,2021-07-09,2021-07-11,2021-07-17,6,True,8,True
121,3,2021-07-21,2021-07-17,2021-07-22,5,True,1,True
121,4,2021-07-27,2021-07-22,,,True,28,False
121,5,2021-08-01,,,,True,23,False
122,1,2021-05-07,2021-05-01,2021-05-11,10,True,4,True
122,2,2021-05-11,2021-05-11,2021-05-19,8,True,8,True
122,3,2021-05-21,2021-05-19,2021-05-26,7,True,5,True
122,4,2021-05-29,2021-05-26,,,True,87,False
122,5,2021-06-05,,,,True,80,False
123,1,2021-01-18,2021-01-14,2021-01-22,8,True,4,True
123,2,2021-01-24,2021-01-22,2021-01-30,8,True,6,True
123,3,2021-02-01,2021-01-30,2021-02-09,10,True,8,True
123,4,2021-02-09,2021-02-09,,,True,196,False
123,5,2021-02-19,,,,True,186,False
124,1,2021-03-27,2021-03-28,2021-04-05,8,True,9,True
124,2,2021-04-07,2021-04-05,2021-04-10,5,True,3,True
124,3,2021-04-15,2021-04-10,2021-04-22,12,True,7,True
124,4,2021-04-20,2021-04-22,,,True,126,False
124,5,2021-05-02,,,,True,114,False
125,1,2021-02-06,2021-02-07,2021-02-19,12,True,13,True
125,2,2021-02-17,2021-02-19,2021-02-26,7,True,9,True
125,3,2021-03-01,2021-02-26,2021-03-03,5,True,2,True
125,4,2021-03-08,2021-03-03,,,True,169,False
125,5,2021-03-13,,,,True,164,False
126,1,2021-08-28,2021-08-23,,,False,,False
126,2,2021-09-02,,,,False,,False
127,1,2021-08-04,2021-07-31,2021-08-08,8,True,4,True
127,2,2021-08-10,2021-08-08,2021-08-19,11,True,9,True
127,3,2021-08-18,2021-08-19,,,True,6,False
127,4,2021-08-29,,,,False,,False
128,1,2021-03-12,2021-03-07,2021-03-14,7,True,2,True
128,2,2021-03-17,2021-03-14,2021-03-22,8,True,5,True
128,3,2021-03-24,2021-03-22,2021-03-31,9,True,7,True
128,4,2021-04-01,2021-03-31,,,True,145,False
128,5,2021-04-10,,,,True,136,False
129,1,2021-08-19,2021-08-14,,,True,5,False
129,2,2021-08-24,,,,True,0,False
130,1,2021-01-16,2021-01-15,2021-01-19,4,True,3,True
130,2,2021-01-25,2021-01-19,2021-01-23,4,False,,True
130,3,2021-01-29,2021-01-23,2021-01-28,5,False,,True
130,4,2021-02-02,2021-01-28,,,True,203,False
130,5,2021-02-07,,,,True,198,False
131,1,2021-03-28,2021-03-29,2021-04-07,9,True,10,True
131,2,2021-04-08,2021-04-07,2021-04-12,5,True,4,True
131,3,2021-04-17,2021-04-12,2021-04-24,12,True,7,True
131,4,2021-04-22,2021-04-24,,,True,124,False
131,5,2021-05-04,,,,True,112,False
132,1,2021-03-28,2021-03-26,2021-03-30,4,True,2,True
132,2,2021-04-05,2021-03-30,2021-04-05,6,False,,True
132,3,2021-04-09,2021-04-05,2021-04-15,10,True,6,True
132,4,2021-04-15,2021-04-15,,,True,131,False
132,5,2021-04-25,,,,True,121,False
133,1,2021-06-23,2021-06-24,2021-06-27,3,True,4,True
133,2,2021-07-04,2021-06-27,2021-07-06,9,True,2,True
133,3,2021-07-07,2021-07-06,2021-07-15,9,True,8,True
133,4,2021-07-16,2021-07-15,,,True,39,False
133,5,2021-07-25,,,,True,30,False
134,1,2021-04-27,2021-04-25,2021-05-05,10,True,8,True
134,2,2021-05-05,2021-05-05,2021-05-11,6,True,6,True
134,3,2021-05-15,2021-05-11,2021-05-19,8,True,4,True
134,4,2021-05-21,2021-05-19,,,True,95,False
134,5,2021-05-29,,,,True,87,False
135,1,2021-05-11,2021-05-05,2021-05-10,5,False,,True
135,2,2021-05-15,2021-05-10,2021-05-14,4,False,,True
135,3,2021-05-20,2021-05-14,2021-05-21,7,True,1,True
135,4,2021-05-24,2021-05-21,,,True,92,False
135,5,2021-05-31,,,,True,85,False
136,1,2021-06-02,2021-06-04,2021-06-09,5,True,7,True
136,2,2021-06-14,2021-06-09,2021-06-19,10,True,5,True
136,3,2021-06-19,2021-06-19,2021-06-28,9,True,9,True
136,4,2021-06-29,2021-06-28,,,True,56,False
136,5,2021-07-08,,,,True,47,False
137,1,2021-07-26,2021-07-25,2021-08-03,9,True,8,True
137,2,2021-08-04,2021-08-03,2021-08-08,5,True,4,True
137,3,2021-08-13,2021-08-08,2021-08-14,6,True,1,True
137,4,2021-08-18,2021-08-14,,,True,6,False
137,5,2021-08-24,,,,True,0,False
138,1,2021-04-08,2021-04-09,2021-04-14,5,True,6,True
138,2,2021-04-19,2021-04-14,2021-04-22,8,True,3,True
138,3,2021-04-24,2021-04-22,2021-05-02,10,True,8,True
138,4,2021-05-02,2021-05-02,,,True,114,False
138,5,2021-05-12,,,,True,104,False
139,1,2021-05-14,2021-05-10,2021-05-17,7,True,3,True
139,2,2021-05-20,2021-05-17,2021-05-20,3,False,,True
139,3,2021-05-27,2021-05-20,2021-05-30,10,True,3,True
139,4,2021-05-30,2021-05-30,,,True,86,False
139,5,2021-06-09,,,,True,76,False
140,1,2021-05-09,2021-05-02,2021-05-08,6,False,,True
140,2,2021-05-12,2021-05-08,2021-05-15,7,True,3,True
140,3,2021-05-18,2021-05-15,2021-05-19,4,True,1,True
140,4,2021-05-25,2021-05-19,,,True,91,False
140,5,2021-05-29,,,,True,87,False
141,1,2021-05-30,2021-06-01,2021-06-06,5,True,7,True
141,2,2021-06-11,2021-06-06,2021-06-15,9,True,4,True
141,3,2021-06-16,2021-06-15,2021-06-25,10,True,9,True
141,4,2021-06-25,2021-06-25,,,True,60,False
141,5,2021-07-05,,,,True,50,False
142,1,2021-07-03,2021-07-03,2021-07-09,6,True,6,True
142,2,2021-07-13,2021-07-09,2021-07-20,11,True,7,True
142,3,2021-07-19,2021-07-20,2021-07-29,9,True,10,True
142,4,2021-07-30,2021-07-29,,,True,25,False
142,5,2021-08-08,,,,True,16,False
143,1,2021-06-21,2021-06-14,2021-06-18,4,False,,True
143,2,2021-06-24,2021-06-18,2021-06-25,7,True,1,True
143,3,2021-06-28,2021-06-25,2021-06-28,3,False,,True
143,4,2021-07-05,2021-06-28,,,True,50,False
143,5,2021-07-08,,,,True,47,False
144,1,2021-03-17,2021-03-16,2021-03-27,11,True,10,True
144,2,2021-03-26,2021-03-27,2021-04-08,12,True,13,True
144,3,2021-04-06,2021-04-08,2021-04-17,9,True,11,True
144,4,2021-04-18,2021-04-17,,,True,128,False
144,5,2021-04-27,,,,True,119,False
145,1,2021-02-06,2021-02-03,2021-02-11,8,True,5,True
145,2,2021-02-13,2021-02-11,2021-02-18,7,True,5,True
145,3,2021-02-21,2021-02-18,2021-02-24,6,True,3,True
145,4,2021-02-28,2021-02-24,,,True,177,False
145,5,2021-03-06,,,,True,171,False
146,1,2021-02-01,2021-01-25,2021-01-29,4,False,,True
146,2,2021-02-04,2021-01-29,2021-02-05,7,True,1,True
146,3,2021-02-08,2021-02-05,2021-02-12,7,True,4,True
146,4,2021-02-15,2021-02-12,,,True,190,False
146,5,2021-02-22,,,,True,183,False
147,1,2021-04-08,2021-04-02,2021-04-13,11,True,5,True
147,2,2021-04-12,2021-04-13,2021-04-19,6,True,7,True
147,3,2021-04-23,2021-04-19,2021-04-24,5,True,1,True
147,4,2021-04-29,2021-04-24,,,True,117,False
147,5,2021-05-04,,,,True,112,False
148,1,2021-04-27,2021-04-24,2021-05-01,7,True,4,True
148,2,2021-05-04,2021-05-01,2021-05-12,11,True,8,True
148,3,2021-05-11,2021-05-12,2021-05-17,5,True,6,True
148,4,2021-05-22,2021-05-17,,,True,94,False
148,5,2021-05-27,,,,True,89,False
149,1,2021-05-24,2021-05-20,2021-05-31,11,True,7,True
149,2,2021-05-30,2021-05-31,2021-06-04,4,True,5,True
149,3,2021-06-10,2021-06-04,2021-06-13,9,True,3,True
149,4,2021-06-14,2021-06-13,,,True,71,False
149,5,2021-06-23,,,,True,62,False
150,1,2021-04-24,2021-04-21,2021-04-28,7,True,4,True
150,2,2021-05-01,2021-04-28,2021-05-08,10,True,7,True
150,3,2021-05-08,2021-05-08,2021-05-16,8,True,8,True
150,4,2021-05-18,2021-05-16,,,True,98,False
150,5,2021-05-26,,,,True,90,False
151,1,2021-06-20,2021-06-15,2021-06-20,5,False,,True
151,2,2021-06-25,2021-06-20,2021-06-24,4,False,,True
151,3,2021-06-30,2021-06-24,2021-06-28,4,False,,True
151,4,2021-07-04,2021-06-28,,,True,51,False
151,5,2021-07-08,,,,True,47,False
152,1,2021-04-23,2021-04-25,2021-05-05,10,True,12,True
152,2,2021-05-05,2021-05-05,2021-05-10,5,True,5,True
152,3,2021-05-15,2021-05-10,2021-05-21,11,True,6,True
152,4,2021-05-20,2021-05-21,,,True,96,False
152,5,2021-05-31,,,,True,85,False
153,1,2021-04-11,2021-04-11,2021-04-20,9,True,9,True
153,2,2021-04-21,2021-04-20,2021-04-26,6,True,5,True
153,3,2021-04-30,2021-04-26,2021-05-06,10,True,6,True
153,4,2021-05-06,2021-05-06,,,True,110,False
153,5,2021-05-16,,,,True,100,False
154,1,2021-07-07,2021-07-08,2021-07-16,8,True,9,True
154,2,2021-07-18,2021-07-16,2021-07-26,10,True,8,True
154,3,2021-07-26,2021-07-26,2021-07-29,3,True,3,True
154,4,2021-08-05,2021-07-29,,,True,19,False
154,5,2021-08-08,,,,True,16,False
155,1,2021-03-28,2021-03-23,2021-04-02,10,True,5,True
155,2,2021-04-02,2021-04-02,2021-04-05,3,True,3,True
155,3,2021-04-12,2021-04-05,2021-04-17,12,True,5,True
155,4,2021-04-15,2021-04-17,,,True,131,False
155,5,2021-04-27,,,,True,119,False
156,1,2021-01-17,2021-01-15,2021-01-25,10,True,8,True
156,2,2021-01-25,2021-01-25,2021-02-03,9,True,9,True
156,3,2021-02-04,2021-02-03,2021-02-06,3,True,2,True
156,4,2021-02-13,2021-02-06,,,True,192,False
156,5,2021-02-16,,,,True,189,False
157,1,2021-01-28,2021-01-22,2021-01-31,9,True,3,True
157,2,2021-02-01,2021-01-31,2021-02-03,3,True,2,True
157,3,2021-02-10,2021-02-03,2021-02-11,8,True,1,True
157,4,2021-02-13,2021-02-11,,,True,192,False
157,5,2021-02-21,,,,True,184,False
158,1,2021-02-09,2021-02-11,2021-02-14,3,True,5,True
158,2,2021-02-21,2021-02-14,2021-02-21,7,False,,True
158,3,2021-02-24,2021-02-21,2021-02-28,7,True,4,True
158,4,2021-03-03,2021-02-28,,,True,174,False
158,5,2021-03-10,,,,True,167,False
159,1,2021-02-16,2021-02-18,2021-02-25,7,True,9,True
159,2,2021-02-28,2021-02-25,2021-03-03,6,True,3,True
159,3,2021-03-07,2021-03-03,2021-03-07,4,False,,True
159,4,2021-03-13,2021-03-07,,,True,164,False
159,5,2021-03-17,,,,True,160,False
160,1,2021-05-08,2021-05-06,2021-05-15,9,True,7,True
160,2,2021-05-16,2021-05-15,2021-05-20,5,True,4,True
160,3,2021-05-25,2021-05-20,2021-05-28,8,True,3,True
160,4,2021-05-30,2021-05-28,,,True,86,False
160,5,2021-06-07,,,,True,78,False
161,1,2021-06-25,2021-06-24,2021-06-29,5,True,4,True
161,2,2021-07-04,2021-06-29,2021-07-09,10,True,5,True
161,3,2021-07-09,2021-07-09,2021-07-14,5,True,5,True
161,4,2021-07-19,2021-07-14,,,True,36,False
161,5,2021-07-24,,,,True,31,False
162,1,2021-04-01,2021-03-27,2021-04-02,6,True,1,True
162,2,2021-04-06,2021-04-02,2021-04-07,5,True,1,True
162,3,2021-04-12,2021-04-07,2021-04-17,10,True,5,True
162,4,2021-04-17,2021-04-17,,,True,129,False
162,5,2021-04-27,,,,True,119,False
163,1,2021-08-01,2021-07-31,2021-08-09,9,True,8,True
163,2,2021-08-10,2021-08-09,2021-08-19,10,True,9,True
163,3,2021-08-19,2021-08-19,,,True,5,False
163,4,2021-08-29,,,,False,,False
164,1,2021-07-16,2021-07-12,2021-07-18,6,True,2,True
164,2,2021-07-22,2021-07-18,2021-07-28,10,True,6,True
164,3,2021-07-28,2021-07-28,2021-08-03,6,True,6,True
164,4,2021-08-07,2021-08-03,,,True,17,False
164,5,2021-08-13,,,,True,11,False
165,1,2021-07-11,2021-07-04,2021-07-13,9,True,2,True
165,2,2021-07-14,2021-07-13,2021-07-16,3,True,2,True
165,3,2021-07-23,2021-07-16,2021-07-22,6,False,,True
165,4,2021-07-26,2021-07-22,,,True,29,False
165,5,2021-08-01,,,,True,23,False
166,1,2021-08-21,2021-08-16,2021-08-24,8,True,3,True
166,2,2021-08-26,2021-08-24,,,False,,False
166,3,2021-09-03,,,,False,,False
167,1,2021-07-20,2021-07-15,2021-07-21,6,True,1,True
167,2,2021-07-25,2021-07-21,2021-08-02,12,True,8,True
167,3,2021-07-31,2021-08-02,2021-08-09,7,True,9,True
167,4,2021-08-12,2021-08-09,,,True,12,False
167,5,2021-08-19,,,,True,5,False
168,1,2021-02-02,2021-02-03,2021-02-10,7,True,8,True
168,2,2021-02-13,2021-02-10,2021-02-18,8,True,5,True
168,3,2021-02-20,2021-02-18,2021-02-27,9,True,7,True
168,4,2021-02-28,2021-02-27,,,True,177,False
168,5,2021-03-09,,,,True,168,False
169,1,2021-01-24,2021-01-25,2021-02-05,11,True,12,True
169,2,2021-02-04,2021-02-05,2021-02-14,9,True,10,True
169,3,2021-02-15,2021-02-14,2021-02-26,12,True,11,True
169,4,2021-02-24,2021-02-26,,,True,181,False
169,5,2021-03-08,,,,True,169,False
170,1,2021-05-16,2021-05-13,2021-05-23,10,True,7,True
170,2,2021-05-23,2021-05-23,2021-05-29,6,True,6,True
170,3,2021-06-02,2021-05-29,2021-06-06,8,True,4,True
170,4,2021-06-08,2021-06-06,,,True,77,False
170,5,2021-06-16,,,,True,69,False
171,1,2021-01-21,2021-01-14,2021-01-17,3,False,,True
171,2,2021-01-24,2021-01-17,2021-01-22,5,False,,True
171,3,2021-01-27,2021-01-22,2021-01-30,8,True,3,True
171,4,2021-02-01,2021-01-30,,,True,204,False
171,5,2021-02-09,,,,True,196,False
172,1,2021-03-26,2021-03-19,2021-03-24,5,False,,True
172,2,2021-03-29,2021-03-24,2021-03-28,4,False,,True
172,3,2021-04-03,2021-03-28,2021-04-06,9,True,3,True
172,4,2021-04-07,2021-04-06,,,True,139,False
172,5,2021-04-16,,,,True,130,False
173,1,2021-06-15,2021-06-14,2021-06-25,11,True,10,True
173,2,2021-06-24,2021-06-25,2021-07-01,6,True,7,True
173,3,2021-07-05,2021-07-01,2021-07-11,10,True,6,True
173,4,2021-07-11,2021-07-11,,,True,44,False
173,5,2021-07-21,,,,True,34,False
174,1,2021-04-07,2021-04-09,2021-04-13,4,True,6,True
174,2,2021-04-19,2021-04-13,2021-04-25,12,True,6,True
174,3,2021-04-23,2021-04-25,2021-04-29,4,True,6,True
174,4,2021-05-05,2021-04-29,,,True,111,False
174,5,2021-05-09,,,,True,107,False
175,1,2021-04-03,2021-04-04,2021-04-14,10,True,11,True
175,2,2021-04-14,2021-04-14,2021-04-22,8,True,8,True
175,3,2021-04-24,2021-04-22,2021-04-29,7,True,5,True
175,4,2021-05-02,2021-04-29,,,True,114,False
175,5,2021-05-09,,,,True,107,False
176,1,2021-05-24,2021-05-17,2021-05-23,6,False,,True
176,2,2021-05-27,2021-05-23,2021-05-31,8,True,4,True
176,3,2021-06-02,2021-05-31,2021-06-04,4,True,2,True
176,4,2021-06-10,2021-06-04,,,True,75,False
176,5,2021-06-14,,,,True,71,False
177,1,2021-08-21,2021-08-22,,,True,3,False
177,2,2021-09-01,,,,False,,False
178,1,2021-02-28,2021-02-24,2021-03-03,7,True,3,True
178,2,2021-03-06,2021-03-03,2021-03-10,7,True,4,True
178,3,2021-03-13,2021-03-10,2021-03-17,7,True,4,True
178,4,2021-03-20,2021-03-17,,,True,157,False
178,5,2021-03-27,,,,True,150,False
179,1,2021-08-19,2021-08-18,,,True,5,False
179,2,2021-08-28,,,,False,,False
180,1,2021-05-14,2021-05-12,2021-05-18,6,True,4,True
180,2,2021-05-22,2021-05-18,2021-05-21,3,False,,True
180,3,2021-05-28,2021-05-21,2021-05-28,7,False,,True
180,4,2021-05-31,2021-05-28,,,True,85,False
180,5,2021-06-07,,,,True,78,False
181,1,2021-01-29,2021-01-22,2021-02-01,10,True,3,True
181,2,2021-02-01,2021-02-01,2021-02-11,10,True,10,True
181,3,2021-02-11,2021-02-11,2021-02-21,10,True,10,True
181,4,2021-02-21,2021-02-21,,,True,184,False
181,5,2021-03-03,,,,True,174,False
182,1,2021-09-02,,,,False,,False
183,1,2021-05-17,2021-05-17,2021-05-27,10,True,10,True
183,2,2021-05-27,2021-05-27,2021-05-31,4,True,4,True
183,3,2021-06-06,2021-05-31,2021-06-04,4,False,,True
183,4,2021-06-10,2021-06-04,,,True,75,False
183,5,2021-06-14,,,,True,71,False
184,1,2021-03-13,2021-03-07,2021-03-12,5,False,,True
184,2,2021-03-17,2021-03-12,2021-03-21,9,True,4,True
184,3,2021-03-22,2021-03-21,2021-03-27,6,True,5,True
184,4,2021-03-31,2021-03-27,,,True,146,False
184,5,2021-04-06,,,,True,140,False
185,1,2021-06-16,2021-06-10,2021-06-19,9,True,3,True
185,2,2021-06-20,2021-06-19,2021-06-30,11,True,10,True
185,3,2021-06-29,2021-06-30,2021-07-09,9,True,10,True
185,4,2021-07-10,2021-07-09,,,True,45,False
185,5,2021-07-19,,,,True,36,False
186,1,2021-02-26,2021-02-22,2021-03-04,10,True,6,True
186,2,2021-03-04,2021-03-04,2021-03-10,6,True,6,True
186,3,2021-03-14,2021-03-10,2021-03-15,5,True,1,True
186,4,2021-03-20,2021-03-15,,,True,157,False
186,5,2021-03-25,,,,True,152,False
187,1,2021-04-11,2021-04-09,2021-04-18,9,True,7,True
187,2,2021-04-19,2021-04-18,2021-04-22,4,True,3,True
187,3,2021-04-28,2021-04-22,2021-05-03,11,True,5,True
187,4,2021-05-02,2021-05-03,,,True,114,False
187,5,2021-05-13,,,,True,103,False
188,1,2021-06-16,2021-06-17,2021-06-23,6,True,7,True
188,2,2021-06-27,2021-06-23,2021-06-30,7,True,3,True
188,3,2021-07-03,2021-06-30,2021-07-10,10,True,7,True
188,4,2021-07-10,2021-07-10,,,True,45,False
188,5,2021-07-20,,,,True,35,False
189,1,2021-06-14,2021-06-14,2021-06-25,11,True,11,True
189,2,2021-06-24,2021-06-25,2021-07-02,7,True,8,True
189,3,2021-07-05,2021-07-02,2021-07-09,7,True,4,True
189,4,2021-07-12,2021-07-09,,,True,43,False
189,5,2021-07-19,,,,True,36,False
190,1,2021-01-15,2021-01-09,2021-01-21,12,True,6,True
190,2,2021-01-19,2021-01-21,2021-01-25,4,True,6,True
190,3,2021-01-31,2021-01-25,2021-01-30,5,False,,True
190,4,2021-02-04,2021-01-30,,,True,201,False
190,5,2021-02-09,,,,True,196,False
191,1,2021-03-15,2021-03-11,2021-03-18,7,True,3,True
191,2,2021-03-21,2021-03-18,2021-03-21,3,False,,True
191,3,2021-03-28,2021-03-21,2021-04-01,11,True,4,True
191,4,2021-03-31,2021-04-01,,,True,146,False
191,5,2021-04-11,,,,True,135,False
192,1,2021-04-30,2021-04-23,2021-04-27,4,False,,True
192,2,2021-05-03,2021-04-27,2021-05-06,9,True,3,True
192,3,2021-05-07,2021-05-06,2021-05-13,7,True,6,True
192,4,2021-05-16,2021-05-13,,,True,100,False
192,5,2021-05-23,,,,True,93,False
193,1,2021-07-18,2021-07-20,2021-07-28,8,True,10,True
193,2,2021-07-30,2021-07-28,2021-08-03,6,True,4,True
193,3,2021-08-07,2021-08-03,2021-08-14,11,True,7,True
193,4,2021-08-13,2021-08-14,,,True,11,False
193,5,2021-08-24,,,,True,0,False
194,1,2021-03-08,2021-03-04,2021-03-08,4,False,,True
194,2,2021-03-14,2021-03-08,2021-03-19,11,True,5,True
194,3,2021-03-18,2021-03-19,2021-03-26,7,True,8,True
194,4,2021-03-29,2021-03-26,,,True,148,False
194,5,2021-04-05,,,,True,141,False
195,1,2021-03-11,2021-03-09,2021-03-19,10,True,8,True
195,2,2021-03-19,2021-03-19,2021-03-26,7,True,7,True
195,3,2021-03-29,2021-03-26,2021-04-07,12,True,9,True
195,4,2021-04-05,2021-04-07,,,True,141,False
195,5,2021-04-17,,,,True,129,False
196,1,2021-02-15,2021-02-08,2021-02-19,11,True,4,True
196,2,2021-02-18,2021-02-19,2021-03-02,11,True,12,True
196,3,2021-03-01,2021-03-02,2021-03-10,8,True,9,True
196,4,2021-03-12,2021-03-10,,,True,165,False
196,5,2021-03-20,,,,True,157,False
197,1,2021-06-09,2021-06-02,2021-06-07,5,False,,True
197,2,2021-06-12,2021-06-07,2021-06-16,9,True,4,True
197,3,2021-06-17,2021-06-16,2021-06-21,5,True,4,True
197,4,2021-06-26,2021-06-21,,,True,59,False
197,5,2021-07-01,,,,True,54,False
198,1,2021-05-21,2021-05-15,2021-05-20,5,False,,True
198,2,2021-05-25,2021-05-20,2021-05-26,6,True,1,True
198,3,2021-05-30,2021-05-26,2021-06-05,10,True,6,True
198,4,2021-06-05,2021-06-05,,,True,80,False
198,5,2021-06-15,,,,True,70,False
199,1,2021-07-26,2021-07-22,2021-07-28,6,True,2,True
199,2,2021-08-01,2021-07-28,2021-08-02,5,True,1,True
199,3,2021-08-07,2021-08-02,2021-08-08,6,True,1,True
199,4,2021-08-12,2021-08-08,,,True,12,False
199,5,2021-08-18,,,,True,6,False
200,1,2021-04-11,2021-04-13,2021-04-25,12,True,14,True
200,2,2021-04-23,2021-04-25,2021-04-30,5,True,7,True
200,3,2021-05-05,2021-04-30,2021-05-10,10,True,5,True
200,4,2021-05-10,2021-05-10,,,True,106,False
200,5,2021-05-20,,,,True,96,False
201,1,2021-06-17,2021-06-10,2021-06-21,11,True,4,True
201,2,2021-06-20,2021-06-21,2021-07-03,12,True,13,True
201,3,2021-07-01,2021-07-03,2021-07-11,8,True,10,True
201,4,2021-07-13,2021-07-11,,,True,42,False
201,5,2021-07-21,,,,True,34,False
202,1,2021-05-07,2021-05-04,2021-05-07,3,False,,True
202,2,2021-05-14,2021-05-07,2021-05-13,6,False,,True
202,3,2021-05-17,2021-05-13,2021-05-24,11,True,7,True
202,4,2021-05-23,2021-05-24,,,True,93,False
202,5,2021-06-03,,,,True,82,False
203,1,2021-06-29,2021-06-29,2021-07-09,10,True,10,True
203,2,2021-07-09,2021-07-09,2021-07-20,11,True,11,True
203,3,2021-07-19,2021-07-20,2021-07-28,8,True,9,True
203,4,2021-07-30,2021-07-28,,,True,25,False
203,5,2021-08-07,,,,True,17,False
204,1,2021-03-18,2021-03-13,2021-03-25,12,True,7,True
204,2,2021-03-23,2021-03-25,2021-04-03,9,True,11,True
204,3,2021-04-04,2021-04-03,2021-04-09,6,True,5,True
204,4,2021-04-13,2021-04-09,,,True,133,False
204,5,2021-04-19,,,,True,127,False
205,1,2021-07-31,2021-07-28,2021-08-06,9,True,6,True
205,2,2021-08-07,2021-08-06,2021-08-09,3,True,2,True
205,3,2021-08-16,2021-08-09,2021-08-15,6,False,,True
205,4,2021-08-19,2021-08-15,,,True,5,False
205,5,2021-08-25,,,,False,,False
206,1,2021-04-01,2021-03-28,2021-04-05,8,True,4,True
206,2,2021-04-07,2021-04-05,2021-04-15,10,True,8,True
206,3,2021-04-15,2021-04-15,2021-04-21,6,True,6,True
